MemberInternalID,BranchID,Recency,Frequency,Monetary,RScore,FScore,MScore,RFMScore,RCategory,FCategory,MCategory,Segmentation,AOV,Branch_Name,Age,isCheating
30710,3,23,33,4417500.0,100,45.71428571428572,59.56313625025281,68.42580732151283,High,High,High,Champions,133863.63636363635,Graha Family,55.0,0
30711,13,434,8,735000.0,33,10.0,9.910335063709296,17.636778354569767,Low,Medium,Medium,Hibernating,91875.0,Margorejo,36.0,0
30714,3,6,8,735000.0,100,10.0,9.910335063709296,39.9701116879031,High,Medium,Medium,Potential Loyalist,91875.0,Graha Family,35.0,0
30716,6,817,3,65000.0,33,2.857142857142857,0.8764241893076249,12.244522348816828,Low,Medium,Low,Hibernating,21666.666666666668,Citraland (9GO),38.0,0
30719,4,215,14,1405000.0,33,18.571428571428573,18.944245938110967,23.50522483651318,Low,High,High,Can't Lose Them,100357.14285714286,Sukomanunggal,33.0,0
30720,3,756,6,465000.0,33,7.142857142857142,6.269803815816085,15.470886986224407,Low,Medium,Medium,Hibernating,77500.0,Graha Family,24.0,0
30729,5,742,4,540000.0,33,4.285714285714286,7.281062495786422,14.855592260500236,Low,Medium,Medium,Hibernating,135000.0,Klampis,55.0,0
30731,13,23,36,3852500.0,100,50.0,51.944987527809616,67.31499584260321,High,High,High,Champions,107013.88888888888,Margorejo,32.0,0
30732,2,58,8,960000.0,100,10.0,12.944111103620306,40.98137036787343,High,Medium,Medium,Potential Loyalist,120000.0,Intro,27.0,0
30735,4,597,10,717500.0,33,12.857142857142856,9.674374705049551,18.51050585406413,Low,Medium,Medium,Hibernating,71750.0,Sukomanunggal,31.0,0
30743,6,851,2,62500.0,33,1.4285714285714286,0.842715566641947,11.757095665071128,Low,Medium,Low,Hibernating,31250.0,Citraland (9GO),27.0,0
30746,3,851,3,67500.0,33,2.857142857142857,0.9101328119733028,12.255758556372053,Low,Medium,Low,Hibernating,22500.0,Graha Family,29.0,0
30747,3,28,34,3815000.0,100,47.14285714285714,51.439358187824446,66.19407177689386,High,High,High,Champions,112205.88235294116,Graha Family,41.0,0
30750,13,851,1,25000.0,33,0.0,0.3370862266567788,11.11236207555226,Low,Low,Low,Lost,25000.0,Margorejo,25.0,0
30756,3,678,5,650000.0,33,5.714285714285714,8.76424189307625,15.826175869120656,Low,Medium,Medium,Hibernating,130000.0,Graha Family,23.0,0
30768,2,642,4,240000.0,33,4.285714285714286,3.2360277759050766,13.50724735387312,Low,Medium,Medium,Hibernating,60000.0,Intro,43.0,0
30772,10,849,2,120000.0,33,1.4285714285714286,1.6180138879525383,12.015528438841322,Low,Medium,Low,Hibernating,60000.0,Bukit Darmo Golf,34.0,0
30774,6,820,3,142500.0,33,2.857142857142857,1.921391491943639,12.59284478302883,Low,Medium,Medium,Hibernating,47500.0,Citraland (9GO),37.0,0
30777,2,92,17,1870000.0,67,22.857142857142858,25.214049753927053,38.35706420368997,Medium,High,High,At Risk,110000.0,Intro,22.0,0
30779,3,22,22,2237500.0,100,30.0,30.169217285781706,53.38973909526057,High,High,High,Champions,101704.54545454546,Graha Family,12.0,0
30783,3,150,18,1560000.0,67,24.285714285714285,21.034180543382995,37.43996494303243,Medium,High,High,At Risk,86666.66666666667,Graha Family,32.0,0
30791,2,483,7,565000.0,33,8.571428571428571,7.618148722443201,16.396525764623924,Low,Medium,Medium,Hibernating,80714.28571428571,Intro,21.0,0
30811,3,137,6,665000.0,67,7.142857142857142,8.966493629070316,27.703116923975816,Medium,Medium,Medium,About to Sleep,110833.33333333331,Graha Family,43.0,0
30824,4,701,5,305000.0,33,5.714285714285714,4.112451965212702,14.275579226499472,Low,Medium,Medium,Hibernating,61000.0,Sukomanunggal,36.0,0
30831,10,11,24,2825000.0,100,32.857142857142854,38.090743612216,56.982628823119626,High,High,High,Champions,117708.33333333331,Bukit Darmo Golf,33.0,0
30835,3,6,18,1960000.0,100,24.285714285714285,26.427560169891457,50.237758151868576,High,High,High,Champions,108888.88888888888,Graha Family,26.0,0
30837,3,38,17,1732500.0,100,22.857142857142858,23.36007550731477,48.73907278815255,High,High,High,Champions,101911.76470588236,Graha Family,48.0,0
30839,3,846,2,100000.0,33,1.4285714285714286,1.3483449066271151,11.925638778399517,Low,Medium,Low,Hibernating,50000.0,Graha Family,20.0,0
30843,2,609,9,820000.0,33,11.428571428571429,11.056428234342343,18.494999887637928,Low,Medium,Medium,Hibernating,91111.11111111112,Intro,24.0,0
30847,5,187,15,1472500.0,33,20.0,19.85437875008428,24.284792916694755,Low,High,High,Can't Lose Them,98166.66666666669,Klampis,26.0,0
30849,4,14,22,1702500.0,100,30.0,22.95557203532664,50.985190678442216,High,High,High,Champions,77386.36363636363,Sukomanunggal,46.0,0
30851,5,67,11,1215000.0,100,14.285714285714285,16.382390615519448,43.55603496707791,High,Medium,High,Loyal Customers,110454.54545454546,Klampis,40.0,0
30854,5,23,34,4160000.0,100,47.14285714285714,56.09114811568799,67.74466841951504,High,High,High,Champions,122352.9411764706,Klampis,24.0,0
30855,3,209,6,422500.0,33,7.142857142857142,5.696757230499562,15.279871457785568,Low,Medium,Medium,Hibernating,70416.66666666667,Graha Family,38.0,0
30861,5,845,2,70000.0,33,1.4285714285714286,0.9438414346389806,11.790804287736805,Low,Medium,Low,Hibernating,35000.0,Klampis,23.0,0
30864,5,108,10,925000.0,67,12.857142857142856,12.472190386300817,30.776444414481222,Medium,Medium,Medium,About to Sleep,92500.0,Klampis,28.0,0
30866,4,192,7,617500.0,33,8.571428571428571,8.326029798422436,16.63248612328367,Low,Medium,Medium,Hibernating,88214.28571428571,Sukomanunggal,26.0,0
30873,3,3,8,567500.0,100,10.0,7.651857345108878,39.21728578170296,High,Medium,Medium,Potential Loyalist,70937.5,Graha Family,41.0,0
30875,6,812,3,330000.0,33,2.857142857142857,4.44953819186948,13.435560349670778,Low,Medium,Medium,Hibernating,110000.0,Citraland (9GO),46.0,0
30882,2,844,2,135000.0,33,1.4285714285714286,1.8202656239466053,12.082945684172678,Low,Medium,Medium,Hibernating,67500.0,Intro,26.0,0
30884,3,210,11,800000.0,33,14.285714285714285,10.78675925301692,19.357491179577067,Low,Medium,Medium,Hibernating,72727.27272727272,Graha Family,24.0,0
30887,3,30,6,432500.0,100,7.142857142857142,5.831591721162273,37.6581496213398,High,Medium,Medium,Potential Loyalist,72083.33333333333,Graha Family,37.0,0
30894,2,244,19,1567500.0,33,25.71428571428571,21.135306411380032,26.61653070855525,Low,High,High,Can't Lose Them,82500.0,Intro,27.0,0
30897,5,44,17,1745000.0,100,22.857142857142858,23.52861862064316,48.79525382592868,High,High,High,Champions,102647.0588235294,Klampis,20.0,0
30898,13,25,25,2677500.0,100,34.285714285714285,36.10193487494101,56.79588305355176,High,High,High,Champions,107100.0,Margorejo,20.0,0
30900,13,25,15,1307500.0,100,20.0,17.62960965414953,45.876536551383175,High,High,High,Champions,87166.66666666667,Margorejo,59.0,0
30901,10,634,7,605000.0,33,8.571428571428571,8.157486685094046,16.57630508550754,Low,Medium,Medium,Hibernating,86428.57142857143,Bukit Darmo Golf,26.0,0
30903,4,545,7,462500.0,33,8.571428571428571,6.236095193150408,15.93584125485966,Low,Medium,Medium,Hibernating,66071.42857142857,Sukomanunggal,28.0,0
30904,2,261,11,1087500.0,33,14.285714285714285,14.66325085956988,20.64965504842805,Low,Medium,Medium,Hibernating,98863.63636363635,Intro,25.0,0
30905,5,51,14,1635000.0,100,18.571428571428573,22.04543922335333,46.8722892649273,High,High,High,Champions,116785.71428571428,Klampis,26.0,0
30908,3,36,11,1357500.0,100,14.285714285714285,18.30378210746309,44.19649879772579,High,Medium,High,Loyal Customers,123409.09090909093,Graha Family,59.0,0
30914,10,660,6,450000.0,33,7.142857142857142,6.067552079822018,15.403469740893051,Low,Medium,Medium,Hibernating,75000.0,Bukit Darmo Golf,30.0,0
30926,4,22,29,2937500.0,100,40.0,39.60763163217151,59.869210544057175,High,High,High,Champions,101293.10344827586,Sukomanunggal,41.0,0
30931,2,486,10,945000.0,33,12.857142857142856,12.741859367626237,19.5330007415897,Low,Medium,Medium,Hibernating,94500.0,Intro,23.0,0
30935,3,841,2,145000.0,33,1.4285714285714286,1.955100114609317,12.127890514393584,Low,Medium,Medium,Hibernating,72500.0,Graha Family,26.0,0
30936,13,195,18,2095000.0,33,24.285714285714285,28.247825793838068,28.51118002651745,Low,High,High,Can't Lose Them,116388.88888888888,Margorejo,22.0,0
30940,3,8,36,4100000.0,100,50.0,55.28214117171172,68.42738039057058,High,High,High,Champions,113888.88888888888,Graha Family,63.0,0
30941,5,405,4,310000.0,33,4.285714285714286,4.179869210544057,13.821861165419447,Low,Medium,Medium,Hibernating,77500.0,Klampis,32.0,0
30942,5,554,6,705000.0,33,7.142857142857142,9.505831591721162,16.5495629115261,Low,Medium,Medium,Hibernating,117500.0,Klampis,23.0,0
30946,13,8,33,4975000.0,100,45.71428571428572,67.08015910469898,70.93148160632823,High,High,High,Champions,150757.57575757577,Margorejo,57.0,0
30948,3,752,4,275000.0,33,4.285714285714286,3.707948493224567,13.664554259646282,Low,Medium,Medium,Hibernating,68750.0,Graha Family,21.0,0
30955,3,18,42,4440000.0,100,58.57142857142858,59.86651385424392,72.81264747522417,High,High,High,Champions,105714.28571428572,Graha Family,34.0,0
30960,3,8,16,1685000.0,100,21.428571428571427,22.719611676666894,48.04939436841278,High,High,High,Champions,105312.5,Graha Family,21.0,0
30962,13,9,15,1485000.0,100,20.0,20.02292186341266,46.67430728780422,High,High,High,Champions,99000.0,Margorejo,43.0,0
30963,5,683,4,235000.0,33,4.285714285714286,3.1686105305737207,13.48477493876267,Low,Medium,Medium,Hibernating,58750.0,Klampis,26.0,0
30970,13,38,29,2635000.0,100,40.0,35.52888828962449,58.50962942987483,High,High,High,Champions,90862.06896551725,Margorejo,30.0,0
30971,3,558,12,1120000.0,33,15.714285714285714,15.10146295422369,21.27191622283647,Low,Medium,Medium,Hibernating,93333.33333333331,Graha Family,43.0,0
30972,13,28,11,915000.0,100,14.285714285714285,12.337355895638105,42.2076900604508,High,Medium,Medium,Potential Loyalist,83181.81818181818,Margorejo,31.0,0
30973,13,290,9,975000.0,33,11.428571428571429,13.146362839614373,19.191644756061933,Low,Medium,Medium,Hibernating,108333.33333333331,Margorejo,36.0,0
30976,3,271,12,1275000.0,33,15.714285714285714,17.19139755949572,21.96856109126048,Low,Medium,High,Can't Lose Them,106250.0,Graha Family,28.0,0
30977,13,839,2,220000.0,33,1.4285714285714286,2.966358794579653,12.464976741050362,Low,Medium,Medium,Hibernating,110000.0,Margorejo,23.0,0
30981,3,8,24,2667500.0,100,32.857142857142854,35.9671003842783,56.27474774714039,High,High,High,Champions,111145.83333333331,Graha Family,21.0,0
30983,5,761,5,550000.0,33,5.714285714285714,7.415896986449133,15.376727566911615,Low,Medium,Medium,Hibernating,110000.0,Klampis,34.0,0
30985,2,135,9,1165000.0,67,11.428571428571429,15.708218162205892,31.378929863592443,Medium,Medium,High,Customers Needing Attention,129444.44444444444,Intro,36.0,0
30987,4,724,4,230000.0,33,4.285714285714286,3.101193285242365,13.462302523652218,Low,Medium,Medium,Hibernating,57500.0,Sukomanunggal,35.0,0
30989,3,10,38,4212500.0,100,52.85714285714286,56.79902919166723,69.8853906829367,High,High,High,Champions,110855.26315789472,Graha Family,25.0,0
30992,5,763,4,340000.0,33,4.285714285714286,4.584372682532192,13.95669565608216,Low,Medium,Medium,Hibernating,85000.0,Klampis,19.0,0
30997,3,36,17,1927500.0,100,22.857142857142858,25.989348075237643,49.61549697746017,High,High,High,Champions,113382.35294117648,Graha Family,48.0,0
30997,3,422,7,640000.0,33,8.571428571428571,8.629407402413538,16.7336119912807,Low,Medium,Medium,Hibernating,91428.57142857143,Graha Family,48.0,1
30998,2,776,2,105000.0,33,1.4285714285714286,1.4157621519584709,11.948111193509966,Low,Medium,Low,Hibernating,52500.0,Intro,50.0,0
31003,3,838,2,135000.0,33,1.4285714285714286,1.8202656239466053,12.082945684172678,Low,Medium,Medium,Hibernating,67500.0,Graha Family,24.0,0
31012,13,7,28,3072500.0,100,38.57142857142858,41.42789725611812,59.9997752758489,High,High,High,Champions,109732.14285714286,Margorejo,28.0,0
31015,3,787,3,225000.0,33,2.857142857142857,3.033776039911009,12.963639632351288,Low,Medium,Medium,Hibernating,75000.0,Graha Family,22.0,0
31016,5,671,3,210000.0,33,2.857142857142857,2.8315243039169418,12.896222387019932,Low,Medium,Medium,Hibernating,70000.0,Klampis,24.0,0
31026,3,6,46,5027500.0,100,64.28571428571429,67.78804018067822,77.35791815546416,High,High,High,Champions,109293.47826086955,Graha Family,57.0,0
31026,3,139,1,125000.0,67,0.0,1.685431133283894,22.89514371109464,Medium,Low,Low,About to Sleep,125000.0,Graha Family,57.0,1
31039,5,616,7,772500.0,33,8.571428571428571,10.415964403694463,17.32913099170768,Low,Medium,Medium,Hibernating,110357.14285714286,Klampis,27.0,1
31039,13,28,16,2437500.0,100,21.428571428571427,32.86590709903594,51.43149284253579,High,High,High,Champions,152343.75,Margorejo,27.0,0
31040,10,591,11,1965000.0,33,14.285714285714285,26.494977415222813,24.593563900312365,Low,Medium,High,Can't Lose Them,178636.36363636365,Bukit Darmo Golf,34.0,0
31041,13,502,3,200000.0,33,2.857142857142857,2.6966898132542303,12.851277556799028,Low,Medium,Medium,Hibernating,66666.66666666667,Margorejo,23.0,0
31044,5,342,11,972500.0,33,14.285714285714285,13.112654216948696,20.13278950088766,Low,Medium,Medium,Hibernating,88409.09090909091,Klampis,21.0,0
31047,5,836,2,100000.0,33,1.4285714285714286,1.3483449066271151,11.925638778399517,Low,Medium,Low,Hibernating,50000.0,Klampis,24.0,0
31052,3,780,4,310000.0,33,4.285714285714286,4.179869210544057,13.821861165419447,Low,Medium,Medium,Hibernating,77500.0,Graha Family,26.0,0
31057,4,488,8,615000.0,33,10.0,8.29232117575676,17.09744039191892,Low,Medium,Medium,Hibernating,76875.0,Sukomanunggal,24.0,0
31061,10,806,4,275000.0,33,4.285714285714286,3.707948493224567,13.664554259646282,Low,Medium,Medium,Hibernating,68750.0,Bukit Darmo Golf,65.0,0
31062,13,835,2,230000.0,33,1.4285714285714286,3.101193285242365,12.509921571271263,Low,Medium,Medium,Hibernating,115000.0,Margorejo,42.0,0
31063,3,1,48,4577500.0,100,67.14285714285714,61.720488100856194,76.28778174790445,High,High,High,Champions,95364.58333333331,Graha Family,13.0,0
31071,5,807,5,510000.0,33,5.714285714285714,6.876559023798287,15.196948246028,Low,Medium,Medium,Hibernating,102000.0,Klampis,22.0,0
31074,5,792,3,182500.0,33,2.857142857142857,2.4607294545944853,12.772624103912449,Low,Medium,Medium,Hibernating,60833.333333333336,Klampis,21.0,0
31075,3,17,16,1562500.0,100,21.428571428571427,21.06788916604868,47.49882019820671,High,High,High,Champions,97656.25,Graha Family,56.0,0
31075,3,538,10,847500.0,33,12.857142857142856,11.4272230836648,19.09478864693589,Low,Medium,Medium,Hibernating,84750.0,Graha Family,56.0,1
31077,10,835,2,165000.0,33,1.4285714285714286,2.22476909593474,12.21778017483539,Low,Medium,Medium,Hibernating,82500.0,Bukit Darmo Golf,26.0,0
31079,5,35,16,1932500.0,100,21.428571428571427,26.056765320569003,49.16177891638014,High,High,High,Champions,120781.25,Klampis,21.0,0
31099,6,834,2,150000.0,33,1.4285714285714286,2.022517359940673,12.150362929504034,Low,Medium,Medium,Hibernating,75000.0,Citraland (9GO),25.0,0
31112,13,16,23,2715000.0,100,31.428571428571427,36.60756421492618,56.0120452144992,High,High,High,Champions,118043.47826086955,Margorejo,26.0,0
31118,13,545,6,457500.0,33,7.142857142857142,6.168677947819052,15.43717836355873,Low,Medium,Medium,Hibernating,76250.0,Margorejo,47.0,0
31121,6,757,4,250000.0,33,4.285714285714286,3.370862266567788,13.552192184094023,Low,Medium,Medium,Hibernating,62500.0,Citraland (9GO),36.0,0
31131,3,310,11,857500.0,33,14.285714285714285,11.562057574327511,19.615923953347263,Low,Medium,Medium,Hibernating,77954.54545454546,Graha Family,35.0,0
31132,13,35,28,2605000.0,100,38.57142857142858,35.12438481763635,57.89860446302165,High,High,High,Champions,93035.71428571428,Margorejo,2.0,0
31135,13,233,12,982500.0,33,15.714285714285714,13.247488707611408,20.65392480729904,Low,Medium,Medium,Hibernating,81875.0,Margorejo,,0
31138,3,11,36,3337500.0,100,50.0,45.001011258679966,65.00033708622665,High,High,High,Champions,92708.33333333331,Graha Family,16.0,0
31139,13,62,4,165000.0,100,4.285714285714286,2.22476909593474,35.50349446054968,High,Medium,Medium,Potential Loyalist,41250.0,Margorejo,26.0,0
31140,5,831,2,72500.0,33,1.4285714285714286,0.9775500573046584,11.802040495292031,Low,Medium,Low,Hibernating,36250.0,Klampis,20.0,0
31142,4,14,6,367500.0,100,7.142857142857142,4.955167531854649,37.36600822490393,High,Medium,Medium,Potential Loyalist,61250.0,Sukomanunggal,22.0,0
31143,3,220,11,1102500.0,33,14.285714285714285,14.865502595563946,20.71707229375941,Low,Medium,Medium,Hibernating,100227.27272727272,Graha Family,23.0,0
31147,13,392,9,902500.0,33,11.428571428571429,12.168812782309717,18.865794736960385,Low,Medium,Medium,Hibernating,100277.77777777778,Margorejo,28.0,0
31150,4,830,2,105000.0,33,1.4285714285714286,1.4157621519584709,11.948111193509966,Low,Medium,Low,Hibernating,52500.0,Sukomanunggal,36.0,0
31156,3,163,6,455000.0,67,7.142857142857142,6.134969325153374,26.75927548933684,Medium,Medium,Medium,About to Sleep,75833.33333333333,Graha Family,15.0,0
31171,5,23,22,2150000.0,100,30.0,28.98941549248298,52.99647183082766,High,High,High,Champions,97727.27272727272,Klampis,30.0,0
31174,13,136,21,2462500.0,67,28.57142857142857,33.20299332569272,42.92480729904042,Medium,High,High,At Risk,117261.90476190476,Margorejo,23.0,0
31177,13,30,18,1895000.0,100,24.285714285714285,25.55113598058384,49.9456167554327,High,High,High,Champions,105277.77777777778,Margorejo,25.0,0
31182,3,28,35,3532500.0,100,48.57142857142857,47.63028382660284,65.4005707993438,High,High,High,Champions,100928.57142857143,Graha Family,32.0,0
31185,3,139,14,1352500.0,67,18.571428571428573,18.236364862131733,34.60259781118677,Medium,High,High,At Risk,96607.14285714286,Graha Family,25.0,0
31189,5,8,11,1230000.0,100,14.285714285714285,16.58464235151352,43.62345221240926,High,Medium,High,Loyal Customers,111818.18181818182,Klampis,25.0,0
31190,13,31,7,645000.0,100,8.571428571428571,8.696824647744892,39.08941773972449,High,Medium,Medium,Potential Loyalist,92142.85714285714,Margorejo,44.0,0
31192,13,149,10,1162500.0,67,12.857142857142856,15.674509539540216,31.84388413222769,Medium,Medium,High,Customers Needing Attention,116250.0,Margorejo,30.0,0
31196,5,24,27,2755000.0,100,37.142857142857146,37.14690217757703,58.096586440144726,High,High,High,Champions,102037.03703703704,Klampis,49.0,0
31207,4,33,19,1642500.0,100,25.71428571428571,22.146565091350368,49.28695026854536,High,High,High,Champions,86447.36842105263,Sukomanunggal,26.0,0
31210,5,635,7,675000.0,33,8.571428571428571,9.101328119733028,16.890918897053865,Low,Medium,Medium,Hibernating,96428.57142857143,Klampis,26.0,0
31213,5,493,8,840000.0,33,10.0,11.326097215667769,18.10869907188925,Low,Medium,Medium,Hibernating,105000.0,Klampis,28.0,0
31216,5,828,2,135000.0,33,1.4285714285714286,1.8202656239466053,12.082945684172678,Low,Medium,Medium,Hibernating,67500.0,Klampis,27.0,0
